"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91"
"177" 1994 48.66567 3.71964 30.1768 -4.6568 -21.10188 -22.1169 4.41676 -1.32652 5.55013 0.9566 -1.37722 -2.27281 17.49513 2253.71243 263.89396 437.15526 386.14375 325.88129 229.05286 270.57476 119.72694 175.68878 95.18642 104.67482 132.57358 192.28533 -88.03348 -110.47888 -57.06553 97.49498 -75.95502 23.36958 -17.46303 0.44224 7.93333 23.54083 -361.34077 -44.47466 10.81705 -81.33238 -42.09603 -12.14617 11.61894 5.26249 13.78124 -32.89446 362.37528 -9.24011 46.53917 -2.21865 -1.87545 -17.05353 0.43187 -19.17062 31.64134 -297.129 -23.89538 7.24805 27.81545 -21.06031 -0.72848 10.48643 -25.1481 -408.49503 38.34985 14.87444 39.13119 -2.35633 -48.3341 -34.74251 135.53495 21.93589 -56.81134 3.53357 -31.79845 5.62273 36.82068 32.80229 -57.43902 27.28947 8.62977 48.27183 22.23622 -27.68189 9.43657 40.67164 19.3035 7.20976 211.54193 16.00734
"178" 1982 44.53754 -90.43784 111.47228 16.37646 -108.58194 -14.08385 8.71308 -0.96084 45.86478 14.89474 1.68647 2.29165 23.08504 2344.63259 450.92289 323.76264 625.89012 80.03124 236.46916 167.35 240.43628 86.39155 55.24417 104.0974 -157.47699 -262.32954 121.39977 -6.5067 -45.01627 -29.0359 28.02032 -37.67058 58.89282 -7.81356 15.24162 34.5904 -222.64078 31.67845 -18.81331 73.27434 -39.86737 -89.39109 -29.63913 -10.51086 -1.78093 22.28383 249.68347 52.85696 45.06497 25.22027 30.13574 -8.00811 -4.92503 12.64243 -79.58434 0.94279 75.13296 103.71576 -42.79144 8.43537 -5.03296 -5.3953 13.08949 -176.87454 -4.93733 -35.44397 16.16833 -5.58484 27.04783 -6.40307 -151.71661 4.62422 -46.32602 -47.41191 10.14624 -3.0676 281.25579 2.3863 -45.38064 -67.61126 7.74638 124.16194 6.21416 13.06729 -5.18652 -62.96838 7.48452 7.94958 -22.12972 13.54184
"179" 1999 37.57468 -28.5195 -57.73252 -6.33114 -6.82383 -9.33166 -1.26148 -16.40999 12.6993 -0.25649 0.696 6.99139 52.81161 4308.65821 2240.71234 1363.71738 909.9474 1217.09823 797.1263 654.81076 530.89131 526.47667 358.47949 407.42565 -79.39506 -453.86327 -142.63177 130.6128 -147.76211 -70.80357 -112.98752 110.36632 -42.43666 -21.59458 -54.38807 181.15967 -198.18253 -235.4961 -339.3081 298.54361 234.53908 -55.39198 -170.58164 -42.38112 59.90186 -3.68352 -89.76241 410.2135 74.78143 -63.23903 115.36667 40.75908 -49.87197 26.80614 -24.06549 48.51724 -55.70226 -293.9122 84.03326 -293.62471 10.09187 89.79502 51.43629 -279.4255 324.31325 -123.67635 96.33534 49.33717 -164.17514 -63.8721 168.58582 84.39358 194.86459 -1.07521 19.87944 32.7909 -255.67444 -39.71217 113.4049 -69.55738 33.15272 158.30657 7.6519 -93.07394 14.38432 13.03646 112.13156 13.58256 147.50305 39.23206
"180" 2002 51.15699 54.22794 39.35387 -2.52389 -23.71071 -19.01096 -13.13869 -3.17677 9.4198 8.70947 0.83511 -0.88103 8.91009 1150.65661 836.25572 529.34273 484.28927 312.6702 361.79689 272.13591 400.52517 216.03411 153.74384 255.55176 18.5965 -250.80967 128.62369 -115.4142 -54.43497 5.81488 -25.85219 18.35959 93.79459 -4.77243 23.32076 27.47409 -216.77636 -213.94369 -35.78586 -23.80674 -45.51727 -88.12453 -12.23336 -25.75712 -53.42577 -7.49836 167.83619 102.70656 -15.99714 70.33299 12.31462 -63.70776 -15.80101 -80.89008 -2.70192 -31.56613 104.68524 31.95822 80.52704 -6.91391 29.21461 2.93186 -3.05164 -99.77901 -22.28977 -21.24456 33.96416 29.71953 75.56767 -0.20443 124.34572 72.53588 -34.60237 -13.55596 -12.85567 3.84345 -77.59773 21.4118 -48.05732 -9.58015 4.20838 68.39047 23.83125 32.68941 9.87456 -76.25814 -106.70601 1.15042 -76.16049 -8.54697
"181" 2004 37.86122 -35.39151 -21.9859 -11.33717 -21.0063 -20.92503 1.48976 -1.15757 7.3344 0.2735 1.22078 -3.39867 104.57214 3156.27019 4422.6444 1344.49303 608.6664 484.98574 354.44259 431.62116 186.62429 272.27565 167.72756 187.00545 73.9491 -824.5752 1078.00508 -6.27861 6.37763 27.48696 -0.98383 49.84452 19.35084 -15.9855 10.8061 490.03113 -182.65677 -70.9975 134.2031 -122.39418 65.52006 -16.8681 26.62253 0.46417 0.4811 208.52005 486.77745 261.21398 8.30173 84.26003 29.94843 -21.37441 53.58639 -13.87474 11.44814 23.58559 317.4854 -99.95559 -36.96876 -30.44572 -32.53988 3.90248 50.66417 -260.65839 -86.08268 -45.12494 -54.85023 74.46741 -90.36688 -5.09382 364.82746 -237.84356 -41.26778 34.1049 -15.45107 -6.57854 42.06742 -252.04888 29.66231 119.43774 -11.82049 130.33927 204.31714 16.33126 -27.52956 44.65537 -152.7891 39.55355 256.74255 12.80762
"182" 1994 42.36884 96.61316 20.25412 -8.32626 -67.32181 -24.57231 -6.9245 1.05555 2.43916 7.4549 2.53168 7.6458 8.70642 573.0502 605.97092 357.16308 365.15227 194.84386 654.19858 104.73784 144.42279 96.08117 89.26271 483.55786 9.19067 -105.54551 114.27033 70.5422 2.26043 -25.87306 85.40931 -4.96747 41.80396 -7.43344 49.51125 39.39765 -72.38169 144.71614 -62.448 106.85004 -19.18153 -47.08434 -22.92814 -21.38437 -62.32229 6.73383 -127.7636 -12.28236 151.38835 42.04044 -17.62456 17.2963 -8.07597 -97.52765 7.40951 26.78823 390.77002 100.49414 26.40492 0.2565 19.73591 96.14372 -5.61065 -228.20223 47.72776 -0.81139 -35.45668 17.23373 397.14113 22.83554 -33.8597 -58.38375 -37.30758 1.87568 -34.70226 3.63018 -42.64496 -8.02259 -19.39582 97.81814 -2.05344 -16.48287 35.08827 150.71484 -2.02437 8.42098 266.14661 2.54723 -93.5707 16.4692
"183" 1992 43.92796 13.0571 -17.69934 -17.89936 1.89192 -15.96125 -28.44024 -9.12613 5.66308 5.26586 1.21726 -0.12841 14.92104 1764.97181 1189.96352 1126.43591 776.85779 490.44731 588.15345 393.30013 446.05111 262.48725 161.05264 244.21203 25.87743 -57.3926 250.98854 -162.56832 -71.6711 71.41735 -3.67492 11.84393 87.70327 -26.09865 28.56323 21.09884 -9.00796 149.95752 -139.70567 -209.21435 -108.67972 -0.74881 -77.36214 -27.60287 6.11651 -15.57939 14.87918 106.70159 87.95117 96.34997 -42.35654 18.73723 7.37993 -63.56834 32.2099 -43.99365 63.46286 -41.00629 193.46508 -56.71794 16.0364 0.41846 -0.37917 200.05859 -37.72527 16.55085 31.98029 9.58128 45.21665 -13.64987 114.61269 102.79184 7.9703 -36.9293 -1.63589 5.95738 -166.04874 44.77805 -32.44946 -28.33392 8.4211 -112.50875 27.007 17.3472 5.33896 23.6584 -43.71417 -7.00284 17.8901 -2.27103
"184" 2009 41.90448 -1.73793 11.78005 -12.65569 11.55198 6.43846 -38.87159 -6.37507 24.73016 -0.98463 0.71058 32.24026 41.14342 5166.98683 3889.62189 2242.67678 1581.6665 1006.46299 1061.07822 801.56394 469.99584 516.06969 459.84982 398.06963 102.31057 834.59626 1042.08715 345.92402 -78.01349 -84.50994 146.53344 3.77923 -27.43913 -66.12562 -40.29884 45.45403 -48.14779 682.46123 -50.15306 300.93927 -134.97996 57.23681 -147.44993 -49.4065 -60.19 24.65916 657.21653 19.81211 226.6761 30.34736 39.69184 63.22314 129.67667 90.91928 -25.36543 8.93823 756.05788 -270.74584 274.48416 -22.05714 -2.75668 19.96815 37.47606 237.95867 202.47626 -15.14818 120.81676 -95.17462 118.44116 -26.00082 -421.39907 64.26687 295.00236 -93.51883 -57.44279 -28.83679 330.25433 486.91657 -487.5879 118.24426 24.60039 -164.40669 16.63113 -13.9959 11.99659 44.52186 -234.0697 -11.76637 70.09016 17.69493
"185" 1991 40.87459 -10.48564 64.44044 -11.43952 -55.20137 7.37046 -30.17216 0.58236 45.14925 16.29387 -6.69602 -3.29221 42.2144 4738.06454 1671.87672 2273.58846 659.71534 783.54306 760.92641 398.91687 474.43597 256.65377 401.14949 402.33491 264.18737 1152.02756 -85.63794 99.23267 34.1454 52.90317 46.51285 41.27245 83.31087 10.02964 -53.40385 163.53101 887.03312 313.82375 -428.74513 211.88307 123.03182 104.92595 -41.74343 20.36298 24.86444 75.26918 232.83638 214.13528 -222.60125 -12.01134 -86.70853 130.56473 -24.17078 11.53039 20.83535 -430.49495 215.92458 13.46144 77.61306 76.57158 32.11942 14.24884 -15.31559 255.26996 -51.44186 -15.43063 83.39368 -79.22503 -71.20045 13.97333 -225.12537 -90.38576 -239.62574 -87.96402 44.41611 -16.1062 -245.55747 13.89229 -507.60115 -52.84129 13.94583 -201.69234 93.11348 21.89254 -18.12763 17.74474 -196.94636 4.68354 -584.97984 -42.41024
"186" 2007 13.36987 -48.58158 -108.46497 -22.24879 19.69612 -0.28477 4.66419 46.49111 -25.37787 33.32556 -13.46658 -6.60211 19.66437 3801.47935 3221.81365 3102.81022 1971.84735 1908.81097 576.12023 2012.20769 447.88285 1119.63877 439.85097 248.55492 -248.62983 242.80875 681.72889 433.30058 6.69241 383.30761 -635.71575 580.44898 -415.63804 -171.76725 11.5998 31.15891 257.43054 1595.50219 -596.33453 -339.26393 -1055.50288 -139.85544 -846.83109 189.4276 231.48909 27.74308 -91.97777 984.39408 -808.22876 137.0994 -723.93129 320.90121 601.45086 -102.43348 -17.65494 -733.6871 -78.85624 2107.38094 60.13758 1188.16673 -244.73633 -228.69205 86.35592 -341.09527 -524.66543 421.94242 188.35724 -415.33984 62.36084 24.80683 290.94505 -489.27528 -820.85388 134.60864 168.65924 -19.15046 119.16226 262.7126 532.58902 -25.57682 -21.75969 -420.38847 -353.30539 -319.56821 29.3368 103.21595 -165.87596 -17.46848 -47.5347 -2.41411
"187" 1990 45.54867 -0.13321 -4.35323 -14.98707 -1.58564 -16.84736 -24.35597 -6.28976 10.00676 3.90264 2.08609 9.96153 23.78332 1345.12793 1345.33102 633.10524 964.4433 430.42173 549.98241 225.67871 345.84069 200.48336 127.43825 295.84744 36.1591 -185.87244 244.02812 -69.20399 -69.86418 -48.76392 42.50056 5.95553 21.44575 -18.03065 25.27932 71.18102 -98.98504 30.84631 -38.16016 119.23455 8.25359 3.68622 -75.31515 1.73559 -15.80231 31.03404 -20.52726 103.21292 121.74113 101.58719 -11.32445 28.56643 5.90132 58.9221 22.46753 52.71697 210.81511 -45.02314 28.75737 -53.86486 -0.52646 -1.87307 8.56481 -27.95087 26.72624 -26.5853 -55.55744 39.03765 -82.38593 26.06571 49.26022 56.37393 52.52015 -4.83528 11.79645 -2.62875 52.93037 52.58703 17.83584 -81.90865 12.07369 -69.30669 -38.34273 -73.3289 5.50996 36.5406 -183.43062 -0.80416 24.61015 -23.02586
"188" 2006 46.20019 -20.63775 3.20016 8.20587 -8.35819 -14.05473 6.85663 -11.97141 6.13055 -0.2851 0.53758 0.82445 51.37941 2142.27563 1239.63878 1921.65252 696.78157 799.04938 437.7689 517.97806 309.02322 309.37734 263.14065 318.48046 206.88231 424.96335 -577.83057 -55.47229 154.08 41.48914 54.94194 -8.72968 -43.41629 -6.7745 14.76088 140.76531 -294.19994 4.15029 6.31026 7.88068 -47.6538 52.21656 -40.67913 29.10078 11.80018 -60.04322 -224.38242 -151.6011 -22.73353 -18.33615 38.1167 -21.1336 -34.04897 23.0778 -61.02813 -158.36809 164.16789 -415.87954 49.3287 -254.1726 -17.28215 9.03745 -59.0899 0.96374 357.84283 -101.1148 -58.37525 20.43489 66.15025 29.55633 200.32423 -3.71817 70.66648 -35.3412 -119.60679 58.66645 -142.08197 68.27676 67.37081 -28.52255 -14.77034 49.16048 -69.11649 63.16334 23.76601 -21.38165 45.47452 -1.03584 77.7647 23.15093
"189" 2007 39.03306 -23.31139 -57.70657 5.5132 8.66774 -11.86387 -22.27866 -24.27268 -8.04294 -0.79275 8.36665 7.35451 39.07051 4034.66357 3643.2504 3385.66734 1305.15858 1628.21666 1072.18025 804.14902 343.59686 524.98742 384.0484 298.09828 163.07909 604.16386 -153.79142 -658.74081 -259.32259 136.8461 153.76681 9.96278 -4.39383 41.58537 29.04596 97.13582 1525.98702 -136.72713 347.46232 -406.39125 139.55168 -53.9807 -172.1474 23.32632 -11.15966 142.44789 -528.32714 1011.30924 -160.93317 -64.69494 67.92104 68.36513 -207.23609 -67.61776 -102.26434 451.20575 326.58297 -658.78694 70.82956 -457.10206 -87.53628 -70.80525 58.93608 124.74845 348.04364 -66.81905 -49.31032 -12.77952 6.99742 81.68056 -692.28083 -232.05906 -51.22026 -51.30062 -21.99975 -32.48359 -323.52339 -438.54074 364.51738 -98.21716 -28.75856 -218.29436 -286.01047 233.17514 -9.45032 221.70251 -52.80738 6.21017 139.59261 6.75352
"190" 2003 46.72214 22.46867 -10.25967 36.61106 -12.16859 -17.65622 23.37844 5.72947 3.06301 12.55281 2.76625 -8.3321 14.39937 3178.0867 1338.69013 1504.42287 680.83017 998.20036 326.74055 540.99097 263.07124 422.7957 364.64074 134.43937 101.3317 280.04353 -186.179 104.15719 240.6536 148.30047 -76.39201 9.25924 -107.6481 70.59404 -49.10249 31.1454 -656.56119 206.92825 -121.67273 -45.02041 0.48951 26.73992 94.97988 -3.98463 -22.26717 -67.73657 448.29533 222.49206 -225.39948 106.4229 128.92021 -106.84917 162.10382 15.49858 5.30953 106.56269 -65.76936 -52.75431 -80.05113 -198.74083 52.59514 -25.1414 1.89762 -14.29602 143.62351 -221.34946 -55.00766 203.95615 -30.15195 15.83472 1.23156 110.32595 297.16586 105.37857 -74.68789 1.61506 129.48907 -94.62752 -33.68357 -5.87442 8.18717 -522.18481 106.76475 -56.99943 -28.60613 -129.15075 -23.26606 2.63207 -27.77512 4.73372
"191" 2002 38.93517 32.65389 -23.82745 1.78889 -29.69815 -8.23715 13.36656 -0.08219 15.63461 -5.49788 -0.95951 9.46909 38.9721 1572.1736 3630.38916 1143.47115 1101.67316 913.18526 348.86116 328.45019 214.99458 264.42028 176.1391 231.75237 -22.71497 1148.30727 -43.58098 318.69802 103.58937 52.90169 6.2298 19.64351 25.20839 -10.55771 2.79879 0.42631 155.01758 443.03717 -147.54856 64.76655 200.40511 1.03375 -64.30523 18.41172 -41.83218 -21.13323 331.60048 -311.97181 -123.58917 87.29049 1.8027 -43.6629 37.8936 -54.62597 -58.14802 -212.27465 -251.45742 -27.99136 -105.43472 -167.59387 -2.54695 20.95238 -18.99674 -158.00248 -19.27339 -16.00431 -87.16362 46.77587 59.97541 3.02234 38.97329 135.80466 -3.58868 -5.67596 61.72202 3.68135 -80.60892 430.8395 21.41705 -84.27096 35.22712 27.60535 29.04227 -48.30203 -1.17626 27.44188 -385.52872 22.11471 -251.16935 3.19518
"192" 2002 41.81739 -58.37395 -7.67928 -11.71415 14.66606 -2.1948 -4.53437 3.94388 -2.03594 -1.83205 -6.81499 4.71958 27.5893 2341.56827 2174.44024 2170.76708 763.03964 830.28712 438.37542 726.6959 408.233 427.77715 282.84006 215.81153 69.67098 224.89159 6.86295 -95.12541 -58.2095 50.33592 -36.29573 79.84153 9.01326 -28.17125 -40.7699 182.33662 57.89228 -176.80033 -497.80218 218.64313 47.31019 44.68898 -56.89681 7.65103 29.09829 47.02915 -455.94094 146.27914 -184.57605 40.92169 -23.74565 40.35362 46.60601 58.78828 -23.42303 -186.51127 152.81927 69.05892 266.52643 53.45947 12.91079 -37.35027 1.63787 -264.7731 220.65171 74.76685 79.70831 -65.23638 58.39859 -11.16053 -24.03743 -35.7622 -37.07994 1.77619 -44.72766 11.54586 -145.80731 163.99821 -257.81745 133.00551 -1.01735 -121.27158 98.66709 62.20547 19.07574 77.85777 -139.4155 4.01856 -66.18012 -8.63848
"193" 1990 42.84888 44.81565 34.20813 10.92266 -0.0775 2.34567 -2.19448 -4.67491 9.39876 7.38401 -0.1179 3.55004 11.72865 1421.76489 1598.53479 1136.12529 774.61703 866.14643 456.99901 489.45648 321.21076 280.90377 301.54984 226.58555 35.0819 136.34703 -149.76242 12.20466 31.85955 136.90929 55.56899 -0.17272 7.46309 -2.77623 -9.29916 61.46643 -198.78216 526.54166 -337.81475 70.59232 73.63727 62.89187 -77.2102 30.8106 1.97518 -15.69356 -145.33538 -20.07696 -156.68962 114.43956 29.6489 37.52679 -13.89743 42.22103 19.07455 52.99919 166.30324 -214.59395 67.05893 -93.04435 -2.60317 1.22794 0.02175 -124.21825 261.38919 5.60972 32.33198 72.7668 -15.03913 14.05429 104.44554 -4.17283 32.87125 -6.21221 -68.80577 18.51577 -114.30433 -42.69167 -155.79769 51.72752 -6.44345 -19.00127 43.15018 71.45619 5.017 71.40577 -21.97487 -3.07399 -121.41538 -3.77051
"194" 2006 43.87483 30.29282 -46.37971 2.23418 13.23265 -23.55112 -1.65508 7.69902 0.12495 5.59909 10.32725 5.60453 24.33224 3773.05113 2232.10161 1645.17809 824.20103 866.64065 459.87501 471.48129 180.39355 431.09442 204.75543 192.40561 69.49135 -357.90993 -447.23901 -363.7163 219.23212 115.64908 -39.86052 25.92069 -35.63284 -65.23559 13.9684 61.5049 -559.58653 385.28571 -371.34871 -193.18213 -33.47924 -43.4381 51.62244 9.87474 -35.80116 -14.32852 403.68657 180.79488 -20.92551 -47.33821 56.78513 -76.86445 40.55771 -47.18 -20.94817 275.272 83.36127 371.32923 91.22176 -135.46797 57.62277 -30.51216 -18.86008 9.79678 -289.32246 -82.24004 -103.63156 126.94467 20.6745 41.57219 183.08191 58.71884 357.77235 -9.09769 -20.24429 -22.51468 4.51163 -168.72235 -21.99603 -4.93269 -4.46412 -281.82501 -148.68729 -31.34392 -2.42408 247.27645 58.77813 -1.22035 68.10845 0.77577
"195" 2009 47.76187 23.06711 32.99063 9.08932 -13.5113 -16.65223 -1.43153 -3.01462 6.09941 6.70857 0.47908 -0.0371 24.50403 983.47043 2383.34349 1176.9425 675.8232 790.96645 875.52676 450.31883 372.06067 272.91847 203.36491 304.62945 38.72142 -353.6566 334.16288 171.90853 86.08376 -164.84282 -50.55159 -15.25541 13.03165 -39.25874 63.05517 -39.59636 -354.5238 346.4683 332.55913 -216.4447 70.36606 50.62926 -81.55772 -18.16252 -34.04811 -89.81644 -15.86448 287.68557 -278.36388 26.52259 -115.20288 -9.02936 9.00887 -89.99244 -29.50936 -206.31827 -705.79843 24.73298 5.20403 -87.63003 -88.68144 -10.51017 -65.27168 162.21569 103.06415 -148.06782 5.46087 99.9542 -106.00462 47.14275 148.65516 116.22746 83.29708 32.31931 143.82732 -6.20136 37.93707 75.57084 9.96642 -3.66189 14.41583 -49.92464 102.58788 202.8816 0.60552 -15.21462 92.84736 -8.8621 -52.5803 -23.09135
"196" 1997 47.93418 68.38735 -10.06738 -12.52975 -14.30093 -6.21906 -22.00237 -20.19758 25.93455 1.49449 -2.28629 11.94924 35.18403 2697.21623 2051.90979 1037.11303 765.24341 513.83467 740.70945 673.09525 512.6551 443.30905 174.48814 371.33799 73.07868 -66.18739 201.11091 -107.79357 -44.77229 6.10503 -74.01029 105.93326 -4.47963 -21.44791 -4.49913 94.79782 45.334 -272.23822 -156.00158 113.07818 -44.75456 52.88481 -82.26197 29.29713 -20.59962 37.56005 -181.86854 -82.88439 37.38048 -39.41127 -30.35622 -13.62987 55.66822 -10.10806 -39.6939 165.34037 576.03466 -83.51062 254.38081 -147.69012 2.54796 -76.14845 8.57155 -270.6445 106.57975 -39.24905 20.16515 30.81156 142.2613 24.39951 -145.66945 -230.90303 -27.09633 24.63106 32.27223 -13.22009 -304.17498 -34.88765 -131.68782 30.90723 -8.28854 -165.03114 -11.19839 83.15174 -18.56678 59.84811 93.97005 7.49147 283.81845 25.78024
"197" 1995 36.74192 -161.77696 141.99396 36.30843 -18.71942 22.23457 -9.36912 14.92448 -20.67306 4.34653 -0.18697 2.23595 9.3457 1313.29845 1160.09084 1442.45947 620.30143 934.26601 710.61894 413.99768 286.61333 313.6795 421.61091 317.3032 -34.25489 283.48537 -198.33594 15.03187 140.48336 57.44666 105.34381 -47.37004 -8.16412 -25.72208 18.77616 55.64509 -134.18519 186.16218 -367.83309 245.74285 -61.82377 -145.27131 -61.99836 -22.50051 -27.01341 32.3728 -169.51196 401.25679 -84.39755 117.94522 32.09861 51.63179 -11.8654 -97.86385 -7.32363 287.78592 290.8564 331.89211 37.3711 148.48929 -33.0709 47.02459 15.78511 -305.56738 -113.29459 -2.94806 105.16572 -237.66427 65.64515 12.43927 -155.80019 43.97809 -210.47609 -149.81175 -35.80108 0.49015 114.10507 -110.97098 -136.68367 12.75024 6.78701 -102.9194 -47.07415 82.31615 -14.88938 -19.98472 -81.0274 -3.77105 7.77286 -1.11915
"198" 1995 43.13936 0.44239 -36.97479 -3.49814 -3.87716 -0.5348 -6.52252 -10.82297 10.14521 5.9519 -3.22661 0.88547 35.12771 2515.97828 2447.89525 2493.50739 695.13129 1269.64377 704.40695 1455.62326 598.30599 471.63824 471.61452 288.18642 -65.51985 -996.44153 -339.62599 219.46307 59.16568 -90.26821 -209.87779 -82.72987 -41.82075 -17.55823 -8.48485 106.27429 -29.41297 117.37201 -109.42814 168.70577 -27.30111 229.66528 -23.42282 46.95102 52.10688 35.05755 205.76655 79.16737 -314.75998 -99.46397 -135.57124 89.37771 115.00938 24.95552 -5.23769 244.52121 216.86467 144.51357 291.37737 -49.09785 -48.54176 -9.96537 9.651 -418.41922 255.05497 8.12349 -23.68126 65.25142 8.88551 -3.47425 -524.48876 -100.95752 -91.93022 70.18454 -27.84473 -4.4342 42.19442 50.6612 -108.30766 90.96608 2.46492 -257.29854 -99.5585 -52.56786 0.74061 150.12732 -214.99369 2.64977 66.23652 -7.75097
"199" 2005 45.1231 44.95668 -23.5115 28.2282 -10.70452 -4.27905 -2.63519 -4.02818 10.71739 6.11953 2.71758 -12.57326 14.20166 5327.37617 2781.3336 2323.94967 1549.0278 958.62299 1142.41598 671.29534 510.02117 414.08271 554.74646 345.98919 58.91274 561.98916 -570.94407 76.04287 196.46278 23.36708 180.3029 96.32551 2.25877 -72.18379 -31.51076 78.77874 -1599.27938 141.49246 -415.88321 -582.93159 -24.71164 143.19441 -34.06506 11.11149 -15.67686 -44.15851 319.12842 95.10918 -216.99951 -247.59507 57.10421 -150.3108 211.87731 -137.19457 27.55941 584.66982 188.15445 -152.25291 171.63401 -244.70932 13.10931 -45.05553 -12.95621 -542.1213 73.32728 -434.72366 101.655 184.52617 -30.04155 -1.81842 206.11938 -164.80011 -29.87745 182.9701 -105.96445 13.37906 -30.56505 60.91675 88.42244 -68.35893 0.23698 14.02121 235.70717 133.6697 26.40058 38.39363 -84.13294 0.07164 203.34597 -17.6798
"200" 2003 50.40009 19.58589 33.38994 2.11026 -29.22611 -18.8289 1.99388 3.17301 6.97004 6.40635 -0.77498 -9.87433 12.91613 850.21789 589.89001 622.86805 586.06894 626.79055 462.12027 267.05318 300.17774 171.83691 182.39948 236.61498 19.24911 -101.79762 -145.68823 -18.05217 -27.11325 5.4506 -15.12042 18.33979 28.06047 -10.66181 8.75058 26.24383 -86.88558 122.96142 -229.78876 -0.06806 8.44926 44.69455 -47.41229 19.47247 -5.49184 1.79692 -2.75903 42.72913 -89.28226 88.02625 -66.15812 85.16535 0.96589 27.75204 2.84019 -27.10815 183.83803 51.3179 65.3677 -46.46914 3.04712 42.06447 -11.55725 -29.28329 11.86172 32.09981 1.37115 -8.7928 108.22554 6.25796 25.89929 17.18251 -24.2245 -54.58051 -32.00971 -3.10164 -143.95689 58.87451 -40.62316 37.93717 4.69593 -64.50645 -2.06447 70.76036 0.86385 43.42696 -1.58368 7.46274 -5.49286 3.24232
"201" 2004 51.39764 7.38939 13.91556 0.97658 -40.11318 -20.81163 -8.79568 -2.69311 8.84583 1.26577 4.79776 -8.43492 30.99852 1543.40962 1837.01761 681.04034 559.01139 752.9193 403.44665 274.16088 186.98616 182.814 209.37796 130.99509 70.89329 780.35659 -466.33926 -39.69349 4.04081 154.33718 -79.94266 8.54834 4.95411 5.65021 4.30748 156.44361 -451.83205 -210.00078 37.33196 4.7801 20.31732 -0.61745 -19.20872 4.66201 -11.17545 -30.45271 1.35203 -158.29201 45.0463 129.24168 53.00565 -22.07013 10.4102 -10.26642 -3.78154 -298.19564 -336.81174 -94.59206 -22.72607 -103.2884 26.14669 31.01583 -25.35515 -314.05659 34.95399 -21.05328 -33.43053 112.12009 -93.01324 -47.61451 214.93004 135.92035 -66.16754 11.81239 -22.49571 6.48228 -132.12621 158.71446 -6.84491 37.17185 12.27514 98.16537 -49.72347 50.74019 11.35106 -8.37721 3.3353 -1.39508 52.24466 6.31498
